Address,Latitude,Longitude
"Long Beach, CA",33.770077,-118.193722
"Crawfordsville, IN",40.041156,-86.874431
"nearest city glide/peel/Roseburg, OR",43.216482,-123.341723
"Tyler, TX",32.351246,-95.301063
"Boca Raton, FL",26.368281,-80.128956
"Grand Rapids, MI",42.963334,-85.668069
"Dungeness Spit near Sequim, WA",48.14135,-123.190529
"Opelousas, LA",30.533512,-92.081532
"Harrisburg, PA",40.273165,-76.886697
"North Dartmouth, MA",41.64037,-70.969456
"Conway, AR",35.091764,-92.43663
"Salinas, CA",36.677763,-121.655523
"Dansville, NY",42.560898,-77.696094
"Anchorage, AK",61.217568,-149.899677
"Bowling Green, KY",36.968504,-86.480801
"Linden, PA",41.230935,-77.139419
"Canon City, CO",38.449429,-105.225311
"North Las Vegas, NV",36.198874,-115.117482
"Snohomish, WA",47.912853,-122.098189
"Seary, AR",35.243749,-91.736434
"Sedona, AZ",34.869753,-111.760975
"Ogden, UT",41.223023,-111.973826
"Ronkonkoma, NY",40.806426,-73.124137
"Frederick, CO",40.099157,-104.93718
"Donna, TX",26.170328,-98.051929
"Silverdale, WA",47.644516,-122.694852
"Bristol, RI",41.677084,-71.266207
"Splendora, TX",30.233018,-95.161051
"Bolingbrook, IL",41.698666,-88.06841
"Idaho Falls, ID",43.492658,-112.040755
"Fort Hall, ID",43.033253,-112.438329
"Saint Paul, MN",44.953682,-93.089975
"Chino, CA",34.012255,-117.688937
"South Bend, IN",41.676329,-86.251983
"San Rafael, CA",37.973561,-122.531079
"Alamo Lake area, AZ",34.243901,-113.558388
"Parkersburg, WV",39.266737,-81.561527
"MACHESNEY PARK, IL",42.347268,-89.039015
"Bristol, CT",41.67179,-72.949274
"Lehi, UT",40.39161,-111.850751
"Webster city, IA",42.469408,-93.815914
"Granbury, TX",32.448885,-97.79056
"Norwood, MA",42.194418,-71.198969
"Spokane valley, WA",47.673232,-117.239364
"Alvin, TX",29.423872,-95.24408
"Levelland, TX",33.587304,-102.37798
"Warren, OH",41.237549,-80.818398
"Sequim, WA",48.07956,-123.101842
"Joplin, MO",37.084232,-94.513284
"Branson west, MO",36.697015,-93.369368
"Watertown, WI",43.194735,-88.728972
"Stratford, CT",41.184551,-73.133154
"Taylorsville, NC",35.921701,-81.176863
"Roseville, CA",38.752097,-121.288013
"Peru, IN",40.753677,-86.068901
"Weston, VT",43.291322,-72.79292
"Scarsdale, NY",41.005116,-73.784597
"brownsville, TX",25.901742,-97.497492
"Riverview, MI",42.174211,-83.179386
"Atlanta, GA",33.748731,-84.387697
"Mineral Bluff, GA",34.914573,-84.276898
"McDonough, GA",33.447356,-84.146843
"Moapa valley, NV",36.580529,-114.470248
"Pueblo, CO",38.254448,-104.609162
"Indianapolis, IN",39.768377,-86.158082
"New York City, NY",40.712754,-74.005959
"Belmont, MA",42.395621,-71.177597
"Redding, CA",40.586522,-122.391685
"Battle Creek, MI",42.321174,-85.179725
"Roseville, MI",42.497245,-82.937161
"Muscatine, IA",41.424447,-91.043194
"Virginia Beach, VA",36.851624,-75.979236
"Albany, NY",42.652603,-73.756247
"Seymour, CT",41.397121,-73.074763
"Port Arthur, TX",29.884942,-93.939924
"Magnolia, TX",30.209364,-95.750778
"Hagerstown, MD",39.641742,-77.719986
"deltona, FL",28.900568,-81.263696
"Shingletown, CA",40.492401,-121.889179
"Maumelle, AR",34.870014,-92.397762
"Pine Valley, CA",32.821416,-116.529163
"Mojave Airport, CA",35.056809,-118.157796
"horicon, WI",43.451372,-88.631204
"Mason city, IL",40.202253,-89.698169
"Rochester, WA",46.828082,-123.075536
"Huntsville, TX",30.7235,-95.550754
"North Myrtle Beach, SC",33.816029,-78.680038
"Morehead City, NC",34.722956,-76.726058
"Los Angeles, CA",34.052221,-118.243706
"Mabton, WA",46.214851,-119.996704
"Cosby, TN",35.815478,-83.247738
"Beaufort, SC",32.43158,-80.66985
"Mitchell, IN",38.732809,-86.473621
"Clemville, TX",28.996064,-96.141093
"Cornelius, NC",35.4868,-80.86008
"In flight, TN",11.127145,78.656872
"Terre haute, IN",39.466728,-87.413892
"EL PASO, TX",31.761893,-106.485002
"Arbutus, MD",39.254533,-76.699991
"Havre de Grace, MD",39.5493,-76.091602
"ross, OH",39.343901,-84.668818
"Oroville, CA",39.513788,-121.55638
"Mount vernon, WA",48.420113,-122.33746
"Tustin, CA",33.742018,-117.823637
"Star Valley, AZ",34.255053,-111.258474
"Bartlett, IL",41.995045,-88.185642
"New york, NY",40.712754,-74.005959
"Round Top, TX",30.065207,-96.696088
"Pleasanton, TX",28.967181,-98.478637
"Puyalup, WA",47.185354,-122.292908
"Valrico, FL",27.946282,-82.242032
"Harmony, NC",35.955409,-80.771969
"Rural area east of Billings, MT",45.783291,-108.500676
"San Francisco, CA",37.774956,-122.419433
"North Redington Beach, FL",27.816112,-82.820682
"Newark, OH",40.058105,-82.401245
"Madison, AL",34.699262,-86.748311
"Near Hinton, WV",37.674008,-80.889234
"Brownfield, TX",33.181178,-102.274328
"Natrona Heights, PA",40.623014,-79.72983
"Menasha, WI",44.20223,-88.44651
"Newton, MA",42.337059,-71.209236
"Deer Isle, ME",44.224483,-68.677766
"New York City (Queens), NY",40.728245,-73.794861
"Morton, IL",40.61281,-89.459251
"West Seattle, WA",47.566692,-122.38675
"Near Eva, OK",36.79833,-101.90683
"West Palm Beach county, FL",26.715362,-80.053353
"Longmont, CO",40.167211,-105.101926
"Mobile, AL",30.69535,-88.039914
"Albuqueruque, NM",35.084413,-106.650428
"Point Mugu, CA",34.085589,-119.060934
"Mt.Comfort, IN",39.830852,-85.915275
"Gladewater, TX",32.536557,-94.942738
"Greenwood, AR",35.212478,-94.255776
"Flemington, NJ",40.512346,-74.859312
"Hartsville, SC",34.374306,-80.073336
"Cleveland, MN",44.325532,-93.837744
"Saraland, AL",30.820737,-88.07054
"Galloway, OH",39.91332,-83.16299
"Elmendorf AFB, AK",61.253628,-149.811241
"Knoxville, TN",35.960619,-83.920736
"Rochester, IN",41.064738,-86.215828
"Sandston, VA",37.523427,-77.315828
"Almartha, MO",36.76418,-92.516594
"Potomac, MD",39.018187,-77.208571
"Youngstown, OH",41.099759,-80.649527
"Glenwood springs, CO",39.550537,-107.324773
"New Ulm, MN",44.314415,-94.459304
"Hartland, WI",43.105017,-88.34202
"Kennesaw, GA",34.023452,-84.615468
"Selma, AL",32.407334,-87.021102
"Greensboro, NC",36.072647,-79.791954
"Pico Rivera, CA",33.983052,-118.096718
"Red Oak, TX",32.533184,-96.815323
"Patterson, CA",37.471652,-121.129898
"Duncan/ Marlow (city line), OK",35.007725,-97.09289
"Westbury, CA",40.755671,-73.587639
"Homer, AK",59.648075,-151.529913
"Brewster, NY",41.397291,-73.617054
"Fort Bragg, NC",35.141439,-79.007976
"Eureka, CA",40.802061,-124.163668
"Fort Worth, TX",32.755489,-97.330762
"round mountain, NV",38.71107,-117.067583
"Louisiana, LA",30.984272,-91.962338
"Tiller, OR",42.92843,-122.951185
"Mt Ary, IA",40.714694,-94.235222
"Santa Monica, CA",34.019444,-118.491171
"Sheffield Lake, OH",41.487513,-82.101549
"wauchula and myakka city, FL",27.350023,-82.162582
"Bealeton, VA",38.583045,-77.767757
"Jacksonville, NC",34.754042,-77.430258
"Vinton, VA",37.280994,-79.89699
"Brent, AL",32.93732,-87.164714
"Centreville, VA",38.840375,-77.428897
"Palm City, FL",27.167805,-80.266165
"Port orange, FL",29.138302,-80.995609
"Duluth, MN",46.786669,-92.100497
"Lynwood, CA",33.930298,-118.211446
"Prescott, AZ",34.539998,-112.468502
"Tyrone, PA",40.670611,-78.238643
"Northplatte, NE",41.140297,-100.760137
"Valdosta, GA",30.832681,-83.278505
"Little Compton, RI",41.51013,-71.171145
"Schoolcraft, MI",42.114232,-85.637796
"Azusa, CA",34.1336,-117.907544
"Newnan, GA",33.380665,-84.799678
"Vinita, OK",36.638688,-95.154114
"Fayetteville, GA",33.448627,-84.45503
"Benton, AR",34.569314,-92.5854
"Hemet, CA",33.747494,-116.971954
"Windham, ME",43.758873,-70.398715
"Smyrna, TN",35.982856,-86.518624
"Westminster, CO",39.836679,-105.037185
"Delta, UT",39.352184,-112.577161
"Granger, IN",41.753409,-86.110823
"Bedford, NH",42.946304,-71.51319
"port washington, WI",43.387199,-87.875639
"Hales Corners, WI",42.937492,-88.048717
"Lapeer, MI",43.051418,-83.318818
"Newville, PA",40.173119,-77.398579
"Broomfield, CO",39.920523,-105.08667
"Huntsville, AL",34.730357,-86.586084
"Gulf breeze, FL",30.357147,-87.163841
"Redwood valley, CA",39.265224,-123.20416
"Bountiful, UT",40.889416,-111.88079
"Columbus, MS",33.495647,-88.427285
"Stevens Point, WI",44.52359,-89.574544
"Lawrenceville, GA",33.956201,-83.987962
"West valley city, UT",40.691639,-112.001042
"Lafayette, TN",36.521147,-86.026375
"Cave City, AR",35.941749,-91.548382
"New Miami, Ohio (Hamilton Ohio), OH",39.434758,-84.536889
"Chatsworth, CA",34.250616,-118.61482
"Iowa City, IA",41.657804,-91.534615
"Canyon Country, CA",34.42352,-118.472055
"west hamlin, WV",38.285638,-82.195681
"Seal Beach, CA",33.741416,-118.104746
"Leland, MS",33.405369,-90.897578
"Baraboo, WI",43.471113,-89.74428
"Quincy, CA",39.936848,-120.947167
"wichita falls, TX",33.913734,-98.493366
"Crystal Lake, IL",42.241141,-88.316186
"Otisfield, ME",44.090337,-70.549208
"Caledonia, WI",42.807809,-87.924263
"Killeen, TX",31.117126,-97.727778
"Eugene, MO",38.35347,-92.404086
"Spring, TX",30.079967,-95.417147
"Clyde, NC",35.533461,-82.910712
"East stroudsburg, PA",41.003036,-75.181751
"Nipomo, CA",35.042734,-120.47602
"Benton, LA",32.694841,-93.741823
"Espanola (Medical Lake area), WA",47.581805,-117.704181
"Alamosa, CO",37.469476,-105.87004
"Lake Lynn, PA",39.728161,-79.860624
"La Crosse, WI",43.813801,-91.251913
"West Plains, MO",36.7281,-91.852351
"Bartlett, TX",30.79489,-97.425567
"Surprise, AZ",33.62922,-112.367948
"Thornton, CO",39.868015,-104.971918
"Roseburg, OR",43.216482,-123.341723
"Riverview, FL",27.866163,-82.326496
"Dugger, IN",39.070061,-87.261384
"Sebastopol, CA",38.402121,-122.823893
"Shawboro, NC",36.405441,-76.094083
"Camden, NJ",39.925973,-75.119605
"Bellaire, TX",29.705765,-95.458825
"Anacortes, WA",48.512631,-122.612659
"Arlington, VA",38.881645,-77.090963
"Palm Coast, FL",29.584475,-81.207883
"Renton, WA",47.479689,-122.207907
"Warwick, RI",41.700123,-71.416182
"Concrete, WA",48.539308,-121.746265
"tacoma, WA",47.252901,-122.444282
"Morris, AL",33.748132,-86.808618
"Covington, WA",47.359583,-122.117996
"Excelsior springs, MO",39.339174,-94.226048
"Little Egg Harbor, NJ",39.620509,-74.319216
"Pottersville, NY",43.731225,-73.818748
"Vernon, CT",41.818677,-72.479057
"Wildwood, NJ",38.991793,-74.814869
"Dover, DE",39.158153,-75.524356
"PENN township, PA",40.384092,-79.661458
"Fredericksburg, VA",38.303169,-77.460519
"west milford, NJ",41.131148,-74.36733
"Marlborough, MA",42.345943,-71.552307
"Summit, NJ",40.714616,-74.364592
"Warminster, PA",40.206801,-75.099817
"Silver Spring, MD",38.990692,-77.026094
"Truro, MA",42.0032,-70.053429
"Cheshire, CT",41.508374,-72.910638
"Ellicott city, MD",39.267334,-76.798323
"Norwood no, MA",42.194418,-71.198969
"Townsend, MA",42.666745,-71.705146
"Leesburg, VA",39.115475,-77.564553
"Tinton Falls, NJ",40.304304,-74.100433
"Kendall Park, NJ",40.420965,-74.560708
"Neptune City, NJ",40.20052,-74.031396
"Bensalem, PA",40.118674,-74.930447
"Mechanicsville, VA",37.608729,-77.373319
"Russel, MA",42.189834,-72.859131
"Ocean city, NJ",39.27764,-74.574609
"HUMMELSTOWN, PA",40.265357,-76.70832
"Swedesboro, NJ",39.747629,-75.310447
"Hamilton, NJ",40.211502,-74.679645
"Charlotte Hall, MD",38.480934,-76.778009
"Midlothian, VA",37.506129,-77.648982
"Mercer, ME",44.678144,-69.936427
"Dillsburg, PA",40.110899,-77.034985
"Lansdale, PA",40.241522,-75.283771
"Tuxedo Park, NY",41.204195,-74.200326
"Columbia, MD",39.203709,-76.86106
"Mullica hill, NJ",39.739285,-75.224092
"Friendship, MD",38.736798,-76.589395
"Springfield, VA",38.789267,-77.18722
"St augustine, FL",29.901264,-81.312411
"Palmerton, PA",40.801483,-75.610202
"Allentown, PA",40.602314,-75.47139
"Woodbridge ...sayreville, NJ",40.557614,-74.284585
"Palmdale, CA",34.579457,-118.116468
"Schuylkill Haven, PA",40.630644,-76.17106
"Edgartown, MA",41.388979,-70.513341
"Chula Vista, CA",32.64003,-117.084213
"Fonda, NY",42.954491,-74.376531
"Cheyenne, WY",41.139998,-104.820227
"McMurray, PA",40.277872,-80.083963
"North Bellmore, NY",40.691517,-73.533473
"Happy valley, OR",45.441237,-122.512528
"Peoa, UT",40.725174,-111.341848
"Huntington Beach, CA",33.659474,-117.9988
"Sumter, SC",33.920425,-80.34145
"Placitas, NM",35.306984,-106.424743
"Moraine, OH",39.706144,-84.219365
"Wentzville, MO",38.811458,-90.85289
"East Boston, MA",42.379991,-71.025405
"Kernersville, NC",36.119883,-80.073663
"Bridgewater, VA",38.382047,-78.976716
"Milan, MI",42.085342,-83.682444
"sweetwater, TN",35.601437,-84.461031
"Poway, CA",32.962817,-117.035862
"Gulf Breeze, FL",30.357147,-87.163841
"El Mirage, AZ",33.613068,-112.324603
"Hinckley, MN",46.014973,-92.938884
"Miles, TX",31.597355,-100.182325
"Stoney Fork, PA",41.673149,-77.362181
"Sattley, CA",39.615987,-120.427135
"Green Cove Springs, FL",29.991919,-81.678166
"Monmouth, OR",44.848475,-123.233972
"Chino Hills, CA",33.989797,-117.732598
"Shaftsbury, VT",43.0037,-73.195492
"Robertsdale, AL",30.54571,-87.70842
"Marathon, FL",24.726049,-81.04462
"Waterbury, CT",41.558141,-73.051479
"Brevard, NC",35.233423,-82.734271
"PORT WASHINGTON, NY",40.825681,-73.698167
"Naples, NY",42.615352,-77.402505
"San Marcos, CA",33.143357,-117.16615
"Norristown, PA",40.121488,-75.339917
"Osceola, IA",41.034282,-93.766755
"The Woodlands/Spring, TX",30.079967,-95.417147
"Beverly Hills, CA",34.073613,-118.400344
"Rural/Not Applicable, WV",38.597607,-80.454911
"Greenville, NC",35.612655,-77.366376
"Shorewood, WI",43.089154,-87.887604
"West Milford, NJ",41.131148,-74.36733
"Phoenixville, PA",40.130371,-75.514907
"West Bloomfield, NY",42.905921,-77.539167
"Half Moon Bay, CA",37.463534,-122.428605
"Lebanon, OR",44.536512,-122.90705
"Ocean City, MD",38.336486,-75.084885
"between lindale texas and canton texas, TX",31.96861,-99.901835
"Vista, CA",33.20002,-117.242528
"Arcola, TX",29.496093,-95.465798
"Ventura, CA",34.280483,-119.294513
"Dallas, GA",33.924471,-84.841285
"McCormick, SC",33.913481,-82.293437
"Lackawanna, NY",42.82563,-78.823383
"Dothan, AL",31.223258,-85.390469
"Fowler, CA",36.630515,-119.678456
"Jamestown, TN",36.427569,-84.931877
"Winterport, ME",44.637759,-68.844986
"Fairbanks, AK",64.840059,-147.719986
"Palo Alto, CA",37.44191,-122.143027
"Douglasville, GA",33.75152,-84.747725
"Sarasota, FL",27.336483,-82.531027
"Hot Springs Village, AR",34.672044,-92.99881
"Aventura, FL",25.95649,-80.139231
"Henrietta, NY",43.059266,-77.612788
"Coon Rapids, MN",45.173266,-93.303006
"Milwaukee, WI",43.038918,-87.906487
"Washington, VA",38.713431,-78.159099
"Deland, FL",29.028338,-81.303097
"Troy, MI",42.606417,-83.14976
"Hummelstown, PA",40.265357,-76.70832
"Aberdeen, SD",45.464678,-98.486476
"Turner, ME",44.256477,-70.256186
"Provo, UT",40.233856,-111.658533
"Cliffside Park, NJ",40.821463,-73.987622
"Waterford, ME",44.193284,-70.709165
"Pearl city, HI",21.39101,-157.971535
"Ridley Park, PA",39.881251,-75.323819
"Vassalboro, ME",44.458862,-69.677757
"Downtown St. Louis, MO",38.626585,-90.19167
"Schenectady, NY",42.814264,-73.939568
"Wrightsville Beach, NC",34.208494,-77.796377
"Silver Bay, NY",43.696475,-73.505692
"Lamoille Canyon, NV",40.69162,-115.474229
"Springfield, NH",43.495047,-72.0334
"Coweta, OK",35.951747,-95.650798
"Irvington/Newark border, NJ",40.734262,-74.248136
"China, ME",44.478691,-69.517279
"De Pere, WI",44.448854,-88.060382
"Arlington Heights, IL",42.088363,-87.980612
"Marysville, OH",40.236422,-83.367145
"Woonsocket, RI",42.002874,-71.514794
"Mount Pleasant, TX",33.1568,-94.968273
"Mayville, WI",43.494136,-88.544842
"Amherst, MA",42.373242,-72.519834
"Kiawah Island, SC",32.608258,-80.084838
"Morris Plains, NJ",40.839565,-74.481849
"Luttrell-manerdville, TN",36.258672,-83.773628
"Apopka, FL",28.69343,-81.532233
"Mansfield, MA",42.033474,-71.219078
"South Dennis, MA",41.702067,-70.151521
"Ellabell, GA",32.123563,-81.485662
"Berwyn, PA",40.045818,-75.439612
"Mt Charleston, NV",36.257173,-115.642816
"Baldwin, FL",30.302733,-81.975403
"Duluth, GA",34.002894,-84.14465
"Corydon, IN",38.211986,-86.121928
"Tamarac, FL",26.212854,-80.249752
"Largo, FL",27.909475,-82.787311
"Pawley's Island, SC",33.433198,-79.121454
"Myakka City, FL",27.350023,-82.162582
"Aiken, SC",33.560406,-81.719546
"Chester Springs, PA",40.078469,-75.634233
"Mesa, AZ",33.415159,-111.83145
"Paulsboro, NJ",39.830375,-75.240467
"Farmington, MO",37.780866,-90.421774
"Prosper, TX",33.248034,-96.785069
"Baldwin Park, CA",34.085314,-117.960876
"California, PA",40.065602,-79.891698
"Mount Vernon, KY",37.352886,-84.34051
"Thomaston, CT",41.674337,-73.07242
"Kiowa, CO",39.347195,-104.464429
"North Chesterfield, VA",37.500276,-77.596975
"Mount Airy, NC",36.499956,-80.605397
"Monks Corner, SC",33.196012,-80.013156
"Lakeville, MN",44.649699,-93.242738
"Lubbock, TX",33.584543,-101.845662
"Miami Beach, FL",25.790635,-80.130066
"waterville, ME",44.552037,-69.631697
"Oilton, OK",36.084529,-96.58363
"Molino, FL",30.724053,-87.314132
"Tuttle, OK",35.290921,-97.81227
"Jericho, NY",40.792053,-73.539859
"Anoka, MN",45.197738,-93.387191
"Riviera Beach, FL",26.775347,-80.058117
"palm bay, FL",28.034452,-80.588687
"North Topsail Beach, NC",34.490193,-77.431628
"Hartselle, AL",34.443436,-86.935288
"Saint peters, MO",38.787443,-90.629891
"Quincy, IL",39.935628,-91.409856
"Umatilla, FL",28.92945,-81.665624
"Lake City, FL",30.18969,-82.639308
"Oak Grove, AR",36.45613,-93.436055
"Outer Benson/ Texas Canyon/ Sibyl, AZ",32.004536,-110.139215
"WESTLAKE, OH",41.455345,-81.917916
"Castle Rock, WA",46.275087,-122.907625
"Owensboro, KY",37.771889,-87.11117
"Cocoa Beach, FL",28.319983,-80.607566
"Saint Peters, MO",38.787443,-90.629891
"Ocean City, NJ",39.27764,-74.574609
"Edmond, OK",35.652844,-97.478082
"Laurel, MS",31.694041,-89.130626
"Libertyville, IL",42.283097,-87.953122
"Chicago , montrose harbor, IL",41.960842,-87.636416
"Los Lunas, NM",34.806188,-106.733382
"Los lunas, NM",34.806188,-106.733382
"Pearl City, HI",21.39101,-157.971535
"Bradenton, FL",27.498938,-82.574816
"East Stroudsburg, PA",41.003036,-75.181751
"Fyffe, AL",34.446768,-85.904127
"Kearney, MO",39.367806,-94.362151
"Taunton, MA",41.90009,-71.089752
"Palm Beach Gardens, FL",26.839634,-80.101938
"Jamaica, VA",37.715129,-76.694116
"andrews, NC",35.20178,-83.824045
"Ft Lauderdale, FL",26.12244,-80.137337
"Miramar, FL",25.986099,-80.303544
"Tehachapi, CA",35.132175,-118.448973
"Rogersville, TN",36.407344,-83.005423
"Chokio, MN",45.57583,-96.173044
"Arches National Park, UT",38.733057,-109.592507
"Santa Moinca, CA",34.019444,-118.491171
"Rocklin, CA",38.790747,-121.235766
"Middletown, OH",39.515047,-84.398266
"Gardnerville, NV",38.941271,-119.74962
"Montara, CA",37.542183,-122.516076
"Darrington, WA",48.255361,-121.601532
"Sherwood, ND",48.960019,-101.632659
"lincoln, VT",44.10587,-72.997042
"Hedgesville, WV",39.553406,-77.995013
"Fairmont, WV",39.485112,-80.142557
"Saint Petersburg, FL",27.767627,-82.640315
"CLIFTON PARK, NY",42.844665,-73.818386
"Stony Brook, NY",40.92568,-73.140923
"Hartly, DE",39.168736,-75.713253
"hingham, MA",42.241811,-70.889744
"Vandalia, OH",39.890638,-84.19884
"Caledonia, IL",42.369437,-88.892599
"Naperville, IL",41.750836,-88.153518
"Hillsboro, IL",39.161186,-89.493678
"Newtripoli, PA",40.681024,-75.752026
"West haven, CT",41.27053,-72.946991
"Lisbon, ME",44.031617,-70.104384
"Palmdale, FL",26.945324,-81.316202
"Minneapolis, MN",44.977748,-93.264992
"Essex, CT",41.35037,-72.405242
"Sweet, ID",43.972927,-116.32457
"Prior Lake, MN",44.713318,-93.422746
"Cooperstown, NY",42.700628,-74.924312
"Point pleasant, NJ",40.083147,-74.068173
"Barre, VT",44.196979,-72.50203
"Marcellus, NY",42.982824,-76.340506
"Hooksett, NH",43.096717,-71.46512
"Colonie NY ... a few miles west of Albany, NY",42.683123,-73.778442
"Bridgton, ME",44.054798,-70.712867
"Tigard, OR",45.426939,-122.778392
"Davison, MI",43.034728,-83.517987
"Black butte, OR",43.569293,-123.077591
"Topsham, ME",43.927521,-69.975958
"Searsmont, ME",44.361755,-69.195058
"Bennington, VT",42.878161,-73.196771
"Indian Lake, NY",43.782424,-74.265348
"Thornton, NH",43.892845,-71.675911
"Wolfeboro, NH",43.585181,-71.209497
"Lakewood, NY",42.104251,-79.333085
"Henniker, NH",43.179805,-71.822307
"Rhode Island, RI",41.524997,-71.263682
"Amboy, WA",45.910131,-122.446503
"Baldwinsville, NY",43.158693,-76.33272
"westlake village, CA",34.146658,-118.807353
"Dundee a, MI",56.462008,-2.970728
"Beech Island, SC",33.427383,-81.890946
"Helena, MT",46.589133,-112.039088
"Eddyville, KY. (Land Between the Lakes, LBL, KY",37.09448,-88.080281
"Tannersville, PA",41.039806,-75.305748
"Lacombe, LA",30.313552,-89.943105
"Marion, IN",40.558376,-85.659125
"Falls Church, VA",38.882361,-77.171083
